Region,Instance Type,API Name,Memory (MB),Disk (GB),Compute Units,Virtual Cores,Disk Type,OD Linux PPH,OD Windows PPH,OD RHEL PPH,OD SLES PPH,OD MsWinSQL PPH,OD MsWinSQLWeb PPH,year1 light linux Prepay,year1 light linux PPH,year1 light mswin Prepay,year1 light mswin PPH,year1 light rhel Prepay,year1 light rhel PPH,year1 light sles Prepay,year1 light sles PPH,year1 light mswinSQL Prepay,year1 light mswinSQL PPH,year1 light mswinSQLWeb Prepay,year1 light mswinSQLWeb PPH,year1 medium linux Prepay,year1 medium linux PPH,year1 medium mswin Prepay,year1 medium mswin PPH,year1 medium rhel Prepay,year1 medium rhel PPH,year1 medium sles Prepay,year1 medium sles PPH,year1 medium mswinSQL Prepay,year1 medium mswinSQL PPH,year1 medium mswinSQLWeb Prepay,year1 medium mswinSQLWeb PPH,year1 heavy linux Prepay,year1 heavy linux PPH,year1 heavy mswin Prepay,year1 heavy mswin PPH,year1 heavy rhel Prepay,year1 heavy rhel PPH,year1 heavy sles Prepay,year1 heavy sles PPH,year1 heavy mswinSQL Prepay,year1 heavy mswinSQL PPH,year1 heavy mswinSQLWeb Prepay,year1 heavy mswinSQLWeb PPH,year3 light linux Prepay,year3 light linux PPH,year3 light mswin Prepay,year3 light mswin PPH,year3 light rhel Prepay,year3 light rhel PPH,year3 light sles Prepay,year3 light sles PPH,year3 light mswinSQL Prepay,year3 light mswinSQL PPH,year3 light mswinSQLWeb Prepay,year3 light mswinSQLWeb PPH,year3 medium linux Prepay,year3 medium linux PPH,year3 medium mswin Prepay,year3 medium mswin PPH,year3 medium rhel Prepay,year3 medium rhel PPH,year3 medium sles Prepay,year3 medium sles PPH,year3 medium mswinSQL Prepay,year3 medium mswinSQL PPH,year3 medium mswinSQLWeb Prepay,year3 medium mswinSQLWeb PPH,year3 heavy linux Prepay,year3 heavy linux PPH,year3 heavy mswin Prepay,year3 heavy mswin PPH,year3 heavy rhel Prepay,year3 heavy rhel PPH,year3 heavy sles Prepay,year3 heavy sles PPH,year3 heavy mswinSQL Prepay,year3 heavy mswinSQL PPH,year3 heavy mswinSQLWeb Prepay,year3 heavy mswinSQLWeb PPH
apac-tokyo,Memory Optimized Eight Extra Large,r3.8xlarge,,640,,,,3.36,,,,,,,,,,,,,,,,,,11072.0,1.104,11680.0,1.333,11072.0,1.234,11264.0,1.115,32712.0,3.734,13065.0,1.491,12432.0,0.768,13015.0,0.8,12432.0,0.898,12608.0,0.779,38660.0,2.376,15439.0,0.949,,,,,,,,,,,,,20568.0,0.962,21000.0,1.037,20568.0,1.092,20952.0,0.973,91642.0,3.488,35503.0,1.351,23712.0,0.6,24944.0,0.632,23712.0,0.73,24064.0,0.611,103598.0,2.123,40134.0,0.822
apac-tokyo,High I/O Extra Large,i2.xlarge,30500.0,720,14,4,ssd,1.001,1.113,1.061,1.101,2.026,1.23,945.0,0.541,945.0,0.717,945.0,0.601,1145.0,0.552,2502.0,1.143,1512.0,0.69,2190.0,0.333,2190.0,0.509,2190.0,0.393,2382.0,0.344,2983.0,1.022,1746.0,0.598,2670.0,0.228,2670.0,0.404,2670.0,0.288,2846.0,0.239,3371.0,0.578,2665.0,0.421,1424.0,0.423,1424.0,0.598,1424.0,0.483,1824.0,0.434,6594.0,1.003,3624.0,0.551,3349.0,0.258,3349.0,0.434,3349.0,0.318,3733.0,0.269,7651.0,0.874,3939.0,0.45,4019.0,0.177,4019.0,0.353,4019.0,0.237,4371.0,0.188,7983.0,0.456,4249.0,0.359
apac-tokyo,High I/O Double Extra Large,i2.2xlarge,61000.0,1440,27,8,ssd,2.001,2.226,2.131,2.101,4.051,2.462,1890.0,1.084,1890.0,1.436,1890.0,1.214,2090.0,1.095,5004.0,2.285,3024.0,1.382,4381.0,0.668,4381.0,1.019,4381.0,0.798,4573.0,0.679,5967.0,2.043,3490.0,1.195,5339.0,0.456,5339.0,0.809,5339.0,0.586,5515.0,0.467,6745.0,1.156,5331.0,0.84,2849.0,0.844,2849.0,1.195,2849.0,0.974,3249.0,0.855,13189.0,2.008,7249.0,1.103,6698.0,0.518,6698.0,0.87,6698.0,0.648,7082.0,0.529,15305.0,1.747,7879.0,0.899,8037.0,0.353,8037.0,0.706,8037.0,0.483,8389.0,0.364,15966.0,0.912,8498.0,0.72
apac-tokyo,High I/O Quadruple Extra Large,i2.4xlarge,122000.0,2880,53,16,ssd,4.002,4.451,4.132,4.102,8.103,4.923,3778.0,2.167,3778.0,2.87,3778.0,2.297,3978.0,2.178,10009.0,4.57,6049.0,2.762,8760.0,1.333,8760.0,2.037,8760.0,1.463,8952.0,1.344,11931.0,4.086,6981.0,2.39,10677.0,0.91,10677.0,1.615,10677.0,1.04,10853.0,0.921,13489.0,2.31,10661.0,1.681,5696.0,1.687,5696.0,2.39,5696.0,1.817,6096.0,1.698,26376.0,4.014,14496.0,2.206,13395.0,1.034,13395.0,1.738,13395.0,1.164,13779.0,1.045,30608.0,3.493,15758.0,1.798,16074.0,0.707,16074.0,1.41,16074.0,0.837,16426.0,0.718,31932.0,1.823,16994.0,1.439
apac-tokyo,High I/O Eight Extra Large,i2.8xlarge,244000.0,5760,104,32,ssd,8.004,8.903,8.134,8.104,16.206,9.846,7556.0,4.332,7556.0,5.741,7556.0,4.462,7756.0,4.343,20017.0,9.14,12097.0,5.524,17521.0,2.667,17521.0,4.074,17521.0,2.797,17713.0,2.678,23863.0,8.172,13963.0,4.781,21354.0,1.822,21354.0,3.23,21354.0,1.952,21530.0,1.833,26978.0,4.62,21323.0,3.362,11393.0,3.373,11393.0,4.781,11393.0,3.503,11793.0,3.384,52753.0,8.029,28993.0,4.411,26790.0,2.068,26790.0,3.476,26790.0,2.198,27174.0,2.079,61216.0,6.988,31516.0,3.596,32150.0,1.414,32150.0,2.822,32150.0,1.544,32502.0,1.425,63865.0,3.646,33989.0,2.877
apac-tokyo,High-Storage Eight Extra Large,hs1.8xlarge,117000.0,48000,35,16,ephemeral,5.4,5.714,5.53,5.5,8.97,5.917,4393.0,3.53,4393.0,3.846,4393.0,3.66,4593.0,3.541,13322.0,6.083,7972.0,3.64,10582.0,2.046,10582.0,2.361,10582.0,2.176,10774.0,2.057,19131.0,4.641,10572.0,2.565,12822.0,1.317,12822.0,1.632,12822.0,1.447,12998.0,1.328,25041.0,3.494,13005.0,1.814,6830.0,2.727,6830.0,3.042,6830.0,2.857,7230.0,2.738,14994.0,5.988,8013.0,3.2,15996.0,1.802,15996.0,2.117,15996.0,1.932,16380.0,1.813,39301.0,4.487,19241.0,2.196,19321.0,1.325,19321.0,1.64,19321.0,1.455,19673.0,1.336,51798.0,3.66,23713.0,1.676
apac-tokyo,Micro,t1.micro,615.0,160,0,1,ebs,0.026,0.033,0.086,0.036,,0.077,23.0,0.016,23.0,0.026,23.0,0.076,48.0,0.021,,,124.0,0.058,54.0,0.01,54.0,0.02,54.0,0.07,78.0,0.015,,,152.0,0.052,62.0,0.009,62.0,0.018,62.0,0.069,84.0,0.014,,,171.0,0.03,35.0,0.016,35.0,0.026,35.0,0.076,85.0,0.021,,,371.0,0.057,82.0,0.01,82.0,0.02,82.0,0.07,130.0,0.015,,,438.0,0.05,100.0,0.009,100.0,0.018,100.0,0.069,144.0,0.014,,,476.0,0.028
apac-tokyo,Standard Small,m1.small,1700.0,160,1,1,ephemeral,0.061,0.088,0.121,0.091,0.672,0.139,65.0,0.05,69.0,0.072,65.0,0.11,165.0,0.061,1124.0,0.514,219.0,0.1,117.0,0.025,129.0,0.045,117.0,0.085,213.0,0.036,1390.0,0.477,257.0,0.089,135.0,0.017,160.0,0.038,135.0,0.077,223.0,0.028,1571.0,0.269,324.0,0.055,101.0,0.039,107.0,0.062,101.0,0.099,301.0,0.05,3305.0,0.503,581.0,0.089,183.0,0.019,204.0,0.039,183.0,0.079,375.0,0.03,4076.0,0.465,667.0,0.076,207.0,0.014,257.0,0.036,207.0,0.074,383.0,0.025,4543.0,0.259,810.0,0.047
apac-tokyo,Standard Medium,m1.medium,3750.0,410,2,1,ephemeral,0.122,0.177,0.182,0.222,0.782,0.237,129.0,0.098,137.0,0.146,129.0,0.158,329.0,0.109,1267.0,0.579,362.0,0.164,224.0,0.048,262.0,0.09,224.0,0.108,416.0,0.059,1552.0,0.531,398.0,0.135,270.0,0.035,323.0,0.077,270.0,0.095,446.0,0.046,1867.0,0.321,597.0,0.101,202.0,0.078,212.0,0.124,202.0,0.138,602.0,0.089,3648.0,0.556,924.0,0.141,335.0,0.038,417.0,0.079,335.0,0.098,719.0,0.049,4448.0,0.508,987.0,0.113,413.0,0.028,509.0,0.071,413.0,0.088,765.0,0.039,5105.0,0.291,1303.0,0.074
apac-tokyo,Standard Large,m1.large,7500.0,850,4,2,ephemeral,0.243,0.353,0.303,0.343,1.001,0.435,257.0,0.196,274.0,0.29,257.0,0.256,457.0,0.207,1552.0,0.708,638.0,0.293,468.0,0.094,519.0,0.178,468.0,0.154,660.0,0.105,1839.0,0.629,697.0,0.24,538.0,0.07,643.0,0.153,538.0,0.13,714.0,0.081,2250.0,0.384,995.0,0.17,404.0,0.156,425.0,0.248,404.0,0.216,804.0,0.167,4343.0,0.661,1619.0,0.246,730.0,0.076,830.0,0.158,730.0,0.136,1114.0,0.087,5096.0,0.582,1701.0,0.194,826.0,0.056,1018.0,0.142,826.0,0.116,1178.0,0.067,6104.0,0.349,2370.0,0.135
apac-tokyo,Standard Extra Large,m1.xlarge,15000.0,1690,8,4,ephemeral,0.486,0.706,0.546,0.586,1.435,0.83,514.0,0.392,549.0,0.581,514.0,0.452,714.0,0.403,2057.0,0.857,1200.0,0.55,934.0,0.2,1031.0,0.353,934.0,0.26,1126.0,0.211,2642.0,0.679,1303.0,0.448,1076.0,0.138,1286.0,0.306,1076.0,0.198,1252.0,0.149,3094.0,0.53,1910.0,0.327,808.0,0.311,850.0,0.495,808.0,0.371,1208.0,0.322,4857.0,0.771,3000.0,0.457,1460.0,0.161,1646.0,0.313,1460.0,0.221,1844.0,0.172,5700.0,0.625,3130.0,0.356,1651.0,0.112,2041.0,0.285,1651.0,0.172,2003.0,0.123,8044.0,0.46,4497.0,0.257
apac-tokyo,High-CPU Medium,c1.medium,1700.0,350,5,2,ephemeral,0.158,0.258,0.218,0.258,,0.31,175.0,0.129,178.0,0.198,175.0,0.189,375.0,0.14,,,457.0,0.21,373.0,0.075,388.0,0.142,373.0,0.135,565.0,0.086,,,533.0,0.183,443.0,0.058,472.0,0.124,443.0,0.118,619.0,0.069,,,752.0,0.128,256.0,0.112,272.0,0.184,256.0,0.172,656.0,0.123,,,1248.0,0.19,574.0,0.069,602.0,0.134,574.0,0.129,958.0,0.08,,,1390.0,0.158,682.0,0.05,732.0,0.12,682.0,0.11,1034.0,0.061,,,1895.0,0.108
apac-tokyo,High-CPU Extra Large,c1.xlarge,7000.0,1690,20,8,ephemeral,0.632,1.032,0.762,0.732,2.21,1.16,701.0,0.514,712.0,0.79,701.0,0.644,901.0,0.525,3714.0,1.419,1686.0,0.768,1495.0,0.302,1552.0,0.57,1495.0,0.432,1687.0,0.313,4564.0,1.213,1904.0,0.652,1772.0,0.233,1890.0,0.495,1772.0,0.363,1948.0,0.244,5217.0,0.892,2772.0,0.475,1025.0,0.45,1090.0,0.735,1025.0,0.58,1425.0,0.461,9095.0,1.352,4543.0,0.691,2297.0,0.274,2400.0,0.537,2297.0,0.404,2681.0,0.285,10341.0,1.176,4872.0,0.556,2726.0,0.202,2930.0,0.479,2726.0,0.332,3078.0,0.213,14243.0,0.813,6926.0,0.395
apac-tokyo,Cluster Compute Eight Extra Large,cc2.8xlarge,60500.0,3370,88,32,ephemeral,2.349,2.919,2.479,2.449,4.733,3.124,2044.0,1.642,2044.0,2.185,2044.0,1.772,2244.0,1.653,6639.0,3.031,4578.0,2.09,4922.0,0.951,4922.0,1.494,4922.0,1.081,5114.0,0.962,9609.0,2.33,6311.0,1.53,5963.0,0.612,5963.0,1.155,5963.0,0.742,6139.0,0.623,12645.0,1.764,8008.0,1.117,3176.0,1.269,3176.0,1.811,3176.0,1.399,3576.0,1.28,7553.0,3.016,4865.0,1.943,7440.0,0.838,7440.0,1.381,7440.0,0.968,7824.0,0.849,19942.0,2.276,12214.0,1.394,8987.0,0.616,8987.0,1.159,8987.0,0.746,9339.0,0.627,26420.0,1.867,15602.0,1.103
apac-tokyo,Hi-Memory Extra Large,m2.xlarge,17100.0,420,6,2,ephemeral,0.287,0.352,0.347,0.387,1.106,0.445,288.0,0.241,355.0,0.352,288.0,0.301,488.0,0.252,1733.0,0.79,819.0,0.375,407.0,0.094,638.0,0.208,407.0,0.154,599.0,0.105,2048.0,0.702,850.0,0.291,494.0,0.073,775.0,0.178,494.0,0.133,670.0,0.084,2571.0,0.439,1231.0,0.21,438.0,0.191,548.0,0.322,438.0,0.251,838.0,0.202,4762.0,0.724,2029.0,0.31,616.0,0.074,991.0,0.183,616.0,0.134,1000.0,0.085,5571.0,0.635,2010.0,0.23,730.0,0.059,1209.0,0.16,730.0,0.119,1082.0,0.07,6752.0,0.386,2808.0,0.16
apac-tokyo,Hi-Memory Double Extra Large,m2.2xlarge,34200.0,850,13,4,ephemeral,0.575,0.705,0.635,0.675,1.558,0.85,575.0,0.482,710.0,0.705,575.0,0.542,775.0,0.493,2210.0,1.076,1562.0,0.713,812.0,0.189,1273.0,0.413,812.0,0.249,1004.0,0.2,2880.0,0.768,1612.0,0.55,989.0,0.147,1553.0,0.356,989.0,0.207,1165.0,0.158,3420.0,0.587,2373.0,0.408,876.0,0.383,1095.0,0.644,876.0,0.443,1276.0,0.394,5086.0,0.952,3838.0,0.584,1233.0,0.149,1979.0,0.365,1233.0,0.209,1617.0,0.16,5914.0,0.694,3755.0,0.428,1461.0,0.118,2424.0,0.32,1461.0,0.178,1813.0,0.129,8580.0,0.49,5385.0,0.308
apac-tokyo,Hi-Memory Quadruple Extra Large,m2.4xlarge,68400.0,1690,26,8,ephemeral,1.15,1.41,1.28,1.25,3.116,1.7,1150.0,0.964,1421.0,1.41,1150.0,1.094,1350.0,0.975,4419.0,2.152,3124.0,1.427,1625.0,0.377,2547.0,0.828,1625.0,0.507,1817.0,0.388,5760.0,1.536,3224.0,1.103,1977.0,0.292,3105.0,0.712,1977.0,0.422,2153.0,0.303,6840.0,1.172,4756.0,0.814,1752.0,0.766,2190.0,1.288,1752.0,0.896,2152.0,0.777,10171.0,1.905,7667.0,1.168,2467.0,0.297,3961.0,0.73,2467.0,0.427,2851.0,0.308,11829.0,1.389,7502.0,0.856,2921.0,0.235,4842.0,0.639,2921.0,0.365,3273.0,0.246,17151.0,0.979,10779.0,0.614
apac-tokyo,High-Memory Cluster Eight Extra Large,cr1.8xlarge,244000.0,240,88,32,ssd,4.105,4.42,4.235,4.205,7.676,4.623,2817.0,2.264,2817.0,2.579,2817.0,2.394,3017.0,2.275,10788.0,4.926,5438.0,2.483,6786.0,1.311,6786.0,1.627,6786.0,1.441,6978.0,1.322,15858.0,3.847,7299.0,1.77,8222.0,0.845,8222.0,1.16,8222.0,0.975,8398.0,0.856,21110.0,2.946,9074.0,1.266,4380.0,1.749,4380.0,2.064,4380.0,1.879,4780.0,1.76,12545.0,5.01,5564.0,2.222,10257.0,1.155,10257.0,1.47,10257.0,1.285,10641.0,1.166,33620.0,3.838,13559.0,1.548,12390.0,0.85,12390.0,1.165,12390.0,0.98,12742.0,0.861,45000.0,3.18,16915.0,1.195
apac-tokyo,High I/O Quadruple Extra Large,hi1.4xlarge,60500.0,2048,35,16,ssd,3.276,3.686,3.406,3.376,6.829,4.084,2535.0,2.037,2535.0,2.449,2535.0,2.167,2735.0,2.048,10309.0,4.708,5495.0,2.509,6108.0,1.18,6108.0,1.591,6108.0,1.31,6300.0,1.191,15233.0,3.695,7530.0,1.827,7400.0,0.76,7400.0,1.171,7400.0,0.89,7576.0,0.771,20351.0,2.84,9519.0,1.328,3942.0,1.573,3942.0,1.985,3942.0,1.703,4342.0,1.584,12073.0,4.822,5790.0,2.312,9231.0,1.04,9231.0,1.451,9231.0,1.17,9615.0,1.051,32510.0,3.711,14456.0,1.65,11150.0,0.765,11150.0,1.176,11150.0,0.895,11502.0,0.776,43653.0,3.085,18378.0,1.299
apac-syd,M3 Medium Instance,m3.medium,3750.0,4,3,1,ssd,0.098,0.161,0.158,0.198,0.356,0.187,124.0,0.087,129.0,0.126,124.0,0.147,324.0,0.098,424.0,0.194,261.0,0.119,202.0,0.039,243.0,0.073,202.0,0.099,394.0,0.05,600.0,0.16,294.0,0.101,245.0,0.031,300.0,0.065,245.0,0.091,421.0,0.042,726.0,0.125,443.0,0.076,191.0,0.069,199.0,0.107,191.0,0.129,591.0,0.08,1139.0,0.173,648.0,0.098,316.0,0.031,394.0,0.066,316.0,0.091,700.0,0.042,1318.0,0.151,704.0,0.08,370.0,0.025,477.0,0.059,370.0,0.085,722.0,0.036,1865.0,0.107,1017.0,0.058
apac-syd,M3 Large Instance,m3.large,7500.0,32,6,2,ssd,0.196,0.322,0.256,0.296,0.711,0.374,249.0,0.175,258.0,0.252,249.0,0.235,449.0,0.186,849.0,0.388,521.0,0.239,403.0,0.077,490.0,0.145,403.0,0.137,595.0,0.088,1199.0,0.319,559.0,0.192,491.0,0.062,602.0,0.128,491.0,0.122,667.0,0.073,1452.0,0.249,842.0,0.144,382.0,0.139,398.0,0.214,382.0,0.199,782.0,0.15,2279.0,0.346,1296.0,0.197,633.0,0.062,785.0,0.132,633.0,0.122,1017.0,0.073,2636.0,0.301,1337.0,0.153,741.0,0.05,954.0,0.117,741.0,0.11,1093.0,0.061,3731.0,0.214,1931.0,0.111
apac-syd,M3 Extra Large Instance,m3.xlarge,15000.0,80,13,4,ssd,0.392,0.644,0.452,0.492,1.28,0.748,497.0,0.349,516.0,0.503,497.0,0.409,697.0,0.36,1697.0,0.776,1042.0,0.477,805.0,0.153,980.0,0.291,805.0,0.213,997.0,0.164,2398.0,0.638,1117.0,0.384,981.0,0.124,1200.0,0.256,981.0,0.184,1157.0,0.135,2904.0,0.498,1683.0,0.289,764.0,0.277,795.0,0.427,764.0,0.337,1164.0,0.288,4557.0,0.692,2591.0,0.393,1266.0,0.124,1570.0,0.262,1266.0,0.184,1650.0,0.135,5272.0,0.602,2673.0,0.305,1481.0,0.1,1906.0,0.234,1481.0,0.16,1833.0,0.111,7461.0,0.427,3863.0,0.221
apac-syd,M3 Double Extra Large Instance,m3.2xlarge,30000.0,160,26,8,ssd,0.784,1.288,0.914,0.884,2.56,1.496,995.0,0.697,1032.0,1.006,995.0,0.827,1195.0,0.708,3396.0,1.552,2085.0,0.954,1610.0,0.307,1957.0,0.581,1610.0,0.437,1802.0,0.318,4411.0,1.175,2235.0,0.768,1961.0,0.248,2399.0,0.513,1961.0,0.378,2137.0,0.259,5351.0,0.915,3374.0,0.578,1528.0,0.554,1590.0,0.854,1528.0,0.684,1928.0,0.565,9092.0,1.385,5160.0,0.786,2531.0,0.248,3145.0,0.526,2531.0,0.378,2915.0,0.259,9700.0,1.108,5349.0,0.611,2961.0,0.2,3814.0,0.467,2961.0,0.33,3313.0,0.211,13748.0,0.785,7745.0,0.442
apac-syd,High-Compute Large,c3.large,3750.0,32,7,2,ssd,0.132,0.238,0.192,0.232,0.561,0.271,180.0,0.126,184.0,0.197,180.0,0.186,380.0,0.137,960.0,0.367,417.0,0.191,291.0,0.057,358.0,0.121,291.0,0.117,483.0,0.068,1206.0,0.321,443.0,0.152,356.0,0.044,435.0,0.107,356.0,0.104,532.0,0.055,1296.0,0.222,652.0,0.111,275.0,0.11,283.0,0.181,275.0,0.17,675.0,0.121,2352.0,0.352,1118.0,0.17,438.0,0.05,566.0,0.116,438.0,0.11,822.0,0.061,2730.0,0.311,1121.0,0.128,538.0,0.039,689.0,0.103,538.0,0.099,890.0,0.05,3509.0,0.2,1604.0,0.092
apac-syd,High-Compute Extra Large,c3.xlarge,7500.0,80,14,4,ssd,0.265,0.477,0.325,0.365,1.066,0.542,360.0,0.253,368.0,0.393,360.0,0.313,560.0,0.264,1920.0,0.735,833.0,0.382,582.0,0.113,715.0,0.242,582.0,0.173,774.0,0.124,2291.0,0.61,886.0,0.304,713.0,0.088,868.0,0.214,713.0,0.148,889.0,0.099,2463.0,0.423,1305.0,0.224,551.0,0.219,565.0,0.362,551.0,0.279,951.0,0.23,4704.0,0.704,2236.0,0.34,875.0,0.1,1128.0,0.23,875.0,0.16,1259.0,0.111,5187.0,0.59,2242.0,0.256,1077.0,0.078,1395.0,0.206,1077.0,0.138,1429.0,0.089,6666.0,0.381,3209.0,0.183
apac-syd,High-Compute Double Extra Large,c3.2xlarge,15000.0,160,28,8,ssd,0.529,0.953,0.659,0.629,2.131,1.083,720.0,0.505,737.0,0.787,720.0,0.635,920.0,0.516,3840.0,1.47,1666.0,0.764,1165.0,0.226,1429.0,0.484,1165.0,0.356,1357.0,0.237,4582.0,1.219,1771.0,0.606,1426.0,0.177,1734.0,0.427,1426.0,0.307,1602.0,0.188,4926.0,0.845,2609.0,0.446,1101.0,0.439,1130.0,0.725,1101.0,0.569,1501.0,0.45,9408.0,1.408,4471.0,0.68,1751.0,0.2,2260.0,0.462,1751.0,0.33,2135.0,0.211,10373.0,1.18,4485.0,0.512,2153.0,0.157,2784.0,0.415,2153.0,0.287,2505.0,0.168,13333.0,0.761,6418.0,0.366
apac-syd,High-Compute Quadruple Extra Large,c3.4xlarge,30000.0,320,55,16,ssd,1.058,1.906,1.188,1.158,4.262,2.166,1441.0,1.01,1474.0,1.573,1441.0,1.14,1641.0,1.021,7680.0,2.939,3333.0,1.528,2330.0,0.452,2861.0,0.969,2330.0,0.582,2522.0,0.463,9164.0,2.439,3542.0,1.213,2852.0,0.354,3474.0,0.856,2852.0,0.484,3028.0,0.365,9852.0,1.689,5218.0,0.893,2202.0,0.878,2260.0,1.449,2202.0,1.008,2602.0,0.889,18816.0,2.815,8942.0,1.36,3501.0,0.4,4516.0,0.925,3501.0,0.53,3885.0,0.411,20747.0,2.36,8970.0,1.025,4306.0,0.313,5561.0,0.83,4306.0,0.443,4658.0,0.324,26666.0,1.522,12836.0,0.733
apac-syd,High-Compute Eight Extra Large,c3.8xlarge,60000.0,640,108,32,ssd,2.117,3.813,2.247,2.217,8.523,4.332,2881.0,2.02,2948.0,3.146,2881.0,2.15,3081.0,2.031,15359.0,5.879,6665.0,3.055,4660.0,0.904,5723.0,1.937,4660.0,1.034,4852.0,0.915,18327.0,4.877,7084.0,2.426,5704.0,0.707,6938.0,1.709,5704.0,0.837,5880.0,0.718,19704.0,3.378,10436.0,1.787,4405.0,1.755,4521.0,2.898,4405.0,1.885,4805.0,1.766,37633.0,5.63,17885.0,2.72,7001.0,0.8,9036.0,1.848,7001.0,0.93,7385.0,0.811,41493.0,4.72,17939.0,2.049,8613.0,0.626,11116.0,1.659,8613.0,0.756,8965.0,0.637,53331.0,3.044,25672.0,1.466
apac-syd,Cluster GPU Double Extra Large,g2.2xlarge,15000.0,60,26,8,ssd,0.898,1.058,1.028,0.998,4.064,1.205,,,,,,,,,,,,,2911.0,0.334,3679.0,0.422,2911.0,0.464,3103.0,0.345,19854.0,2.278,4165.0,0.478,3406.0,0.21,4305.0,0.265,3406.0,0.34,3582.0,0.221,23231.0,1.432,4874.0,0.3,,,,,,,,,,,,,7710.0,0.199,9745.0,0.252,7710.0,0.329,8094.0,0.21,52586.0,1.357,11032.0,0.285,9310.0,0.089,11767.0,0.112,9310.0,0.219,9662.0,0.1,63499.0,0.607,13322.0,0.127
apac-syd,Memory Optimized Large,r3.large,,32,,,,0.21,,,,,,,,,,,,,,,,,,692.0,0.069,1167.0,0.133,692.0,0.129,884.0,0.08,3578.0,0.409,1244.0,0.142,777.0,0.048,1355.0,0.083,777.0,0.108,953.0,0.059,4231.0,0.26,1469.0,0.09,,,,,,,,,,,,,1286.0,0.06,2432.0,0.128,1286.0,0.12,1670.0,0.071,10013.0,0.381,3390.0,0.129,1482.0,0.038,3075.0,0.078,1482.0,0.098,1834.0,0.049,11325.0,0.232,3826.0,0.078
apac-syd,Memory Optimized Extra Large,r3.xlarge,,80,,,,0.42,,,,,,,,,,,,,,,,,,1384.0,0.138,2262.0,0.258,1384.0,0.198,1576.0,0.149,5374.0,0.614,2448.0,0.28,1554.0,0.096,2626.0,0.161,1554.0,0.156,1730.0,0.107,6349.0,0.39,2893.0,0.178,,,,,,,,,,,,,2571.0,0.12,4715.0,0.248,2571.0,0.18,2955.0,0.131,15045.0,0.573,6649.0,0.253,2964.0,0.075,5960.0,0.151,2964.0,0.135,3316.0,0.086,17014.0,0.349,7516.0,0.154
apac-syd,Memory Optimized Double Extra Large,r3.2xlarge,,160,,,,0.84,,,,,,,,,,,,,,,,,,2768.0,0.276,4363.0,0.498,2768.0,0.406,2960.0,0.287,10683.0,1.219,4871.0,0.556,3108.0,0.192,5064.0,0.311,3108.0,0.322,3284.0,0.203,12624.0,0.776,5757.0,0.354,,,,,,,,,,,,,5142.0,0.24,9092.0,0.478,5142.0,0.37,5526.0,0.251,29933.0,1.139,13232.0,0.503,5928.0,0.15,11495.0,0.292,5928.0,0.28,6280.0,0.161,33839.0,0.693,14964.0,0.307
apac-syd,Memory Optimized Quadruple Extra Large,r3.4xlarge,,320,,,,1.68,,,,,,,,,,,,,,,,,,5536.0,0.552,7679.0,0.876,5536.0,0.682,5728.0,0.563,18637.0,2.127,8287.0,0.946,6216.0,0.384,8913.0,0.548,6216.0,0.514,6392.0,0.395,22024.0,1.354,9794.0,0.602,,,,,,,,,,,,,10284.0,0.481,16002.0,0.841,10284.0,0.611,10668.0,0.492,52205.0,1.987,22535.0,0.858,11856.0,0.3,20230.0,0.513,11856.0,0.43,12208.0,0.311,59018.0,1.209,25469.0,0.522
apac-syd,Memory Optimized Eight Extra Large,r3.8xlarge,,640,,,,3.36,,,,,,,,,,,,,,,,,,11072.0,1.104,13140.0,1.5,11072.0,1.234,11264.0,1.115,35609.0,4.065,14730.0,1.681,12432.0,0.768,14235.0,0.875,12432.0,0.898,12608.0,0.779,42084.0,2.587,17407.0,1.07,,,,,,,,,,,,,20568.0,0.962,20717.0,1.089,20568.0,1.092,20952.0,0.973,99772.0,3.797,40024.0,1.523,23712.0,0.6,26191.0,0.664,23712.0,0.73,24064.0,0.611,112792.0,2.311,45250.0,0.927
apac-syd,High I/O Extra Large,i2.xlarge,30500.0,720,14,4,ssd,1.018,1.169,1.078,1.118,2.127,1.292,927.0,0.531,927.0,0.704,927.0,0.591,1127.0,0.545,2457.0,1.122,1485.0,0.678,2150.0,0.327,2150.0,0.5,2150.0,0.387,2342.0,0.34,2929.0,1.004,1714.0,0.588,2621.0,0.223,2621.0,0.396,2621.0,0.283,2797.0,0.235,3311.0,0.567,2616.0,0.413,1398.0,0.415,1398.0,0.588,1398.0,0.475,1798.0,0.429,6474.0,0.985,3558.0,0.541,3288.0,0.253,3288.0,0.426,3288.0,0.313,3672.0,0.266,7512.0,0.858,3868.0,0.442,3946.0,0.174,3946.0,0.347,3946.0,0.234,4298.0,0.186,7838.0,0.448,4172.0,0.353
